"State","Date","Latitude","Longitude","Pollutant","Unit","Mean"
"Alabama","2021-05",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.8
"Alabama","2021-05",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.8333333333333
"Alabama","2021-05",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.4210526315789
"Alabama","2021-05",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.2
"Alabama","2021-06",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.1
"Alabama","2021-06",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.4285714285714
"Alabama","2021-06",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.6
"Alabama","2021-06",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",20.4666666666667
"Alabama","2021-06",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.9666666666667
"Alabama","2021-06",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.2857142857143
"Alabama","2021-06",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",10.3333333333333
"Alabama","2021-06",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.4
"Alabama","2021-06",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.6666666666667
"Alabama","2021-06",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.2
"Alabama","2021-07",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.875
"Alabama","2021-07",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",21.3333333333333
"Alabama","2021-07",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.1
"Alabama","2021-07",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",23.9032258064516
"Alabama","2021-07",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",27.8709677419355
"Alabama","2021-07",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",25.9677419354839
"Alabama","2021-07",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16
"Alabama","2021-07",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.25
"Alabama","2021-07",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.7
"Alabama","2021-07",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11
"Alabama","2021-08",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.9
"Alabama","2021-08",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",21.8387096774194
"Alabama","2021-08",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.875
"Alabama","2021-08",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.3548387096774
"Alabama","2021-08",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",23.4137931034483
"Alabama","2021-08",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",22.9677419354839
"Alabama","2021-08",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19
"Alabama","2021-08",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.5
"Alabama","2021-08",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.25
"Alabama","2021-08",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16.5
"Alabama","2021-09",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.5
"Alabama","2021-09",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.3333333333333
"Alabama","2021-09",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.3
"Alabama","2021-09",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.1
"Alabama","2021-09",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.3666666666667
"Alabama","2021-09",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",23.5333333333333
